profession_name,user_id,lesson_id,lesson_name,lesson_datetime,next_lesson_datetime,delta_seconds,completion_flag
data-analyst,2998,842,lesson - 842,2020-04-09 09:03:39.0000000,2020-04-09 09:10:55.0000000,436,NORMAL
data-analyst,2281,950,lesson - 950,2020-04-09 09:09:00.0000000,2020-04-09 11:15:56.0000000,7616,NORMAL
data-analyst,2998,11,lesson - 11,2020-04-09 09:10:55.0000000,2020-04-09 11:04:38.0000000,6823,NORMAL
data-analyst,2154,547,lesson - 547,2020-04-09 09:15:57.0000000,2020-04-09 16:16:58.0000000,25261,NORMAL
software-engineer,13898,309,lesson - 309,2020-04-09 09:17:33.0000000,2020-04-11 03:38:07.0000000,152434,NORMAL
data-analyst,2582,43,lesson - 43,2020-04-09 09:21:48.0000000,2020-04-09 10:38:39.0000000,4611,NORMAL
software-engineer,12393,382,lesson - 382,2020-04-09 09:24:32.0000000,2020-04-12 09:37:48.0000000,259996,NORMAL
data-analyst,3033,701,lesson - 701,2020-04-09 09:25:11.0000000,2020-04-09 11:38:02.0000000,7971,NORMAL
data-analyst,2402,227,lesson - 227,2020-04-09 09:27:51.0000000,2020-04-09 09:48:43.0000000,1252,NORMAL
data-analyst,3378,608,lesson - 608,2020-04-09 09:28:51.0000000,2020-04-09 14:45:07.0000000,18976,NORMAL
data-analyst,3337,975,lesson - 975,2020-04-09 09:29:20.0000000,2020-04-09 12:13:08.0000000,9828,NORMAL
data-scientist,11909,129,lesson - 129,2020-04-09 09:31:07.0000000,2020-04-14 11:14:21.0000000,438194,NORMAL
data-scientist,14350,772,lesson - 772,2020-04-09 09:31:35.0000000,2020-04-10 06:21:39.0000000,75004,NORMAL
data-analyst,12222,162,lesson - 162,2020-04-09 09:46:19.0000000,2020-04-09 18:48:35.0000000,32536,NORMAL
data-analyst,2249,429,lesson - 429,2020-04-09 09:46:22.0000000,2020-04-09 20:49:29.0000000,39787,NORMAL
data-analyst,2402,259,lesson - 259,2020-04-09 09:48:43.0000000,2020-04-09 22:06:45.0000000,44282,NORMAL
data-analyst,2893,508,lesson - 508,2020-04-09 09:49:26.0000000,2020-04-09 10:52:15.0000000,3769,NORMAL
data-analyst,3327,542,lesson - 542,2020-04-09 09:50:57.0000000,2020-04-09 19:03:06.0000000,33129,NORMAL
software-engineer,13799,182,lesson - 182,2020-04-09 09:53:39.0000000,2020-04-16 02:17:16.0000000,577417,NORMAL
data-scientist,13728,645,lesson - 645,2020-04-09 09:54:00.0000000,2020-04-15 18:44:40.0000000,550240,NORMAL
data-analyst,3348,527,lesson - 527,2020-04-09 10:04:30.0000000,2020-04-09 11:54:32.0000000,6602,NORMAL
data-analyst,3117,889,lesson - 889,2020-04-09 10:12:17.0000000,2020-04-09 10:13:57.0000000,100,NORMAL
data-analyst,3117,177,lesson - 177,2020-04-09 10:13:57.0000000,2020-04-09 14:59:23.0000000,17126,NORMAL
software-engineer,10364,297,lesson - 297,2020-04-09 10:14:39.0000000,2020-04-18 15:51:11.0000000,797792,NORMAL
data-analyst,2536,891,lesson - 891,2020-04-09 10:15:52.0000000,2020-04-09 11:12:45.0000000,3413,NORMAL
data-scientist,11537,222,lesson - 222,2020-04-09 10:22:52.0000000,2020-04-14 01:27:44.0000000,399892,NORMAL
data-analyst,3138,677,lesson - 677,2020-04-09 10:23:14.0000000,2020-04-09 11:05:11.0000000,2517,NORMAL
data-analyst,13824,710,lesson - 710,2020-04-09 10:23:26.0000000,2020-05-07 21:37:02.0000000,2459616,NORMAL
data-analyst,3406,1,lesson - 1,2020-04-09 10:25:56.0000000,2020-04-09 12:30:44.0000000,7488,NORMAL
data-scientist,11877,482,lesson - 482,2020-04-09 10:28:24.0000000,2020-04-17 18:18:57.0000000,719433,NORMAL
software-engineer,14348,64,lesson - 64,2020-04-09 10:28:55.0000000,2020-04-11 14:43:56.0000000,188101,NORMAL
software-engineer,11129,308,lesson - 308,2020-04-09 10:30:08.0000000,2020-04-20 17:36:47.0000000,975999,NORMAL
data-analyst,2451,153,lesson - 153,2020-04-09 10:32:07.0000000,2020-04-09 22:57:33.0000000,44726,NORMAL
data-scientist,14083,894,lesson - 894,2020-04-09 10:33:10.0000000,2020-04-19 10:13:02.0000000,862792,NORMAL
data-analyst,2919,109,lesson - 109,2020-04-09 10:33:12.0000000,2020-04-09 18:05:01.0000000,27109,NORMAL
data-analyst,2620,63,lesson - 63,2020-04-09 10:37:07.0000000,2020-04-09 15:36:40.0000000,17973,NORMAL
data-analyst,2582,585,lesson - 585,2020-04-09 10:38:39.0000000,2020-04-09 11:22:17.0000000,2618,NORMAL
data-analyst,3216,573,lesson - 573,2020-04-09 10:40:09.0000000,2020-04-09 13:10:08.0000000,8999,NORMAL
data-analyst,2342,914,lesson - 914,2020-04-09 10:41:00.0000000,2020-04-09 13:03:02.0000000,8522,NORMAL
data-scientist,13675,112,lesson - 112,2020-04-09 10:41:43.0000000,2020-04-17 22:42:43.0000000,734460,NORMAL
data-analyst,2240,982,lesson - 982,2020-04-09 10:45:29.0000000,2020-04-09 15:42:58.0000000,17849,NORMAL
software-engineer,14847,322,lesson - 322,2020-04-09 10:45:53.0000000,2020-04-20 08:00:38.0000000,940485,NORMAL
software-engineer,12484,799,lesson - 799,2020-04-09 10:48:37.0000000,2020-04-12 12:21:23.0000000,264766,NORMAL
software-engineer,13394,913,lesson - 913,2020-04-09 10:50:08.0000000,2020-04-11 11:42:13.0000000,175925,NORMAL
data-analyst,2893,3,lesson - 3,2020-04-09 10:52:15.0000000,2020-04-09 11:33:16.0000000,2461,NORMAL
data-analyst,13034,891,lesson - 891,2020-04-09 10:58:20.0000000,2020-04-11 23:04:36.0000000,216376,NORMAL
data-analyst,2545,936,lesson - 936,2020-04-09 11:00:00.0000000,2020-04-09 17:29:23.0000000,23363,NORMAL
data-analyst,2370,710,lesson - 710,2020-04-09 11:01:09.0000000,2020-04-09 21:51:18.0000000,39009,NORMAL
data-analyst,14885,38,lesson - 38,2020-04-09 11:02:08.0000000,2020-05-02 04:11:03.0000000,1962535,NORMAL
data-analyst,12161,955,lesson - 955,2020-04-09 11:03:05.0000000,2020-04-17 17:06:49.0000000,713024,NORMAL
data-analyst,2998,66,lesson - 66,2020-04-09 11:04:38.0000000,2020-04-09 16:14:59.0000000,18621,NORMAL
data-analyst,10785,259,lesson - 259,2020-04-09 11:08:54.0000000,2020-04-10 13:01:10.0000000,93136,NORMAL
data-scientist,12161,471,lesson - 471,2020-04-09 11:09:15.0000000,2020-04-12 20:43:01.0000000,293626,NORMAL
data-analyst,3316,74,lesson - 74,2020-04-09 11:09:26.0000000,2020-04-09 13:34:02.0000000,8676,NORMAL
software-engineer,10678,670,lesson - 670,2020-04-09 11:09:42.0000000,2020-04-23 20:39:08.0000000,1243766,NORMAL
data-analyst,3403,499,lesson - 499,2020-04-09 11:10:51.0000000,2020-04-09 15:09:11.0000000,14300,NORMAL
data-analyst,2536,220,lesson - 220,2020-04-09 11:12:45.0000000,2020-04-09 19:39:35.0000000,30410,NORMAL
data-analyst,2281,191,lesson - 191,2020-04-09 11:15:56.0000000,2020-04-09 16:20:25.0000000,18269,NORMAL
data-scientist,14161,661,lesson - 661,2020-04-09 11:17:12.0000000,2020-04-10 21:43:32.0000000,123980,NORMAL
data-analyst,2860,273,lesson - 273,2020-04-09 11:19:00.0000000,2020-04-09 17:49:29.0000000,23429,NORMAL
data-analyst,2092,361,lesson - 361,2020-04-09 11:19:41.0000000,2020-04-09 20:39:24.0000000,33583,NORMAL
data-analyst,2696,256,lesson - 256,2020-04-09 11:22:07.0000000,2020-04-09 16:07:06.0000000,17099,NORMAL
data-analyst,2582,187,lesson - 187,2020-04-09 11:22:17.0000000,2020-04-09 19:32:00.0000000,29383,NORMAL
data-analyst,3256,701,lesson - 701,2020-04-09 11:25:23.0000000,2020-04-09 22:19:29.0000000,39246,NORMAL
data-analyst,3195,856,lesson - 856,2020-04-09 11:28:56.0000000,2020-04-09 16:16:24.0000000,17248,NORMAL
data-analyst,3363,489,lesson - 489,2020-04-09 11:33:00.0000000,2020-04-09 14:01:53.0000000,8933,NORMAL
data-analyst,2893,70,lesson - 70,2020-04-09 11:33:16.0000000,2020-04-09 21:18:35.0000000,35119,NORMAL
data-scientist,12733,129,lesson - 129,2020-04-09 11:34:32.0000000,2020-05-02 11:23:53.0000000,1986561,NORMAL
data-analyst,2961,219,lesson - 219,2020-04-09 11:37:04.0000000,2020-04-09 15:54:55.0000000,15471,NORMAL
data-analyst,3033,708,lesson - 708,2020-04-09 11:38:02.0000000,2020-04-09 14:03:56.0000000,8754,NORMAL
data-analyst,2515,839,lesson - 839,2020-04-09 11:39:55.0000000,2020-04-09 18:13:42.0000000,23627,NORMAL
data-analyst,2279,710,lesson - 710,2020-04-09 11:40:50.0000000,2020-04-09 14:48:41.0000000,11271,NORMAL
data-analyst,2804,755,lesson - 755,2020-04-09 11:43:24.0000000,2020-04-09 18:21:46.0000000,23902,NORMAL
data-analyst,2105,392,lesson - 392,2020-04-09 11:45:53.0000000,2020-04-09 15:05:11.0000000,11958,NORMAL
data-analyst,2615,937,lesson - 937,2020-04-09 11:46:28.0000000,2020-04-09 12:37:24.0000000,3056,NORMAL
data-analyst,2750,259,lesson - 259,2020-04-09 11:48:05.0000000,2020-04-09 21:50:49.0000000,36164,NORMAL
data-scientist,14829,68,lesson - 68,2020-04-09 11:48:52.0000000,2020-04-19 00:12:50.0000000,822238,NORMAL
data-analyst,3348,151,lesson - 151,2020-04-09 11:54:32.0000000,2020-04-09 15:41:10.0000000,13598,NORMAL
data-analyst,2209,220,lesson - 220,2020-04-09 11:56:43.0000000,2020-04-09 19:37:16.0000000,27633,NORMAL
data-analyst,2824,858,lesson - 858,2020-04-09 12:06:52.0000000,2020-04-09 14:11:59.0000000,7507,NORMAL
data-scientist,10253,639,lesson - 639,2020-04-09 12:07:28.0000000,2020-04-27 06:15:18.0000000,1534070,NORMAL
software-engineer,11649,314,lesson - 314,2020-04-09 12:08:24.0000000,2020-04-12 00:22:59.0000000,216875,NORMAL
data-analyst,2659,801,lesson - 801,2020-04-09 12:09:38.0000000,2020-04-09 20:38:23.0000000,30525,NORMAL
data-analyst,12733,923,lesson - 923,2020-04-09 12:10:37.0000000,2020-04-21 06:52:39.0000000,1017722,NORMAL
data-scientist,14952,58,lesson - 58,2020-04-09 12:11:25.0000000,2020-04-23 05:05:36.0000000,1184051,NORMAL
data-scientist,12764,661,lesson - 661,2020-04-09 12:11:50.0000000,2020-04-28 06:46:37.0000000,1622087,NORMAL
data-analyst,2173,931,lesson - 931,2020-04-09 12:13:24.0000000,2020-04-09 23:16:05.0000000,39761,NORMAL
software-engineer,12297,985,lesson - 985,2020-04-09 12:15:37.0000000,2020-04-10 16:01:06.0000000,99929,NORMAL
data-analyst,2365,142,lesson - 142,2020-04-09 12:16:48.0000000,2020-04-09 21:06:12.0000000,31764,NORMAL
data-analyst,14942,998,lesson - 998,2020-04-09 12:19:42.0000000,2020-04-12 14:37:46.0000000,267484,NORMAL
data-analyst,2807,326,lesson - 326,2020-04-09 12:21:36.0000000,2020-04-09 20:30:05.0000000,29309,NORMAL
data-analyst,2776,841,lesson - 841,2020-04-09 12:29:14.0000000,2020-04-09 18:27:29.0000000,21495,NORMAL
data-analyst,3406,301,lesson - 301,2020-04-09 12:30:44.0000000,2020-04-09 16:18:28.0000000,13664,NORMAL
data-analyst,13057,243,lesson - 243,2020-04-09 12:30:58.0000000,2020-04-10 14:06:23.0000000,92125,NORMAL
data-analyst,2848,775,lesson - 775,2020-04-09 12:32:40.0000000,2020-04-09 16:43:22.0000000,15042,NORMAL
data-scientist,13196,696,lesson - 696,2020-04-09 12:34:15.0000000,2020-04-16 16:08:53.0000000,617678,NORMAL
data-analyst,2885,489,lesson - 489,2020-04-09 12:38:16.0000000,2020-04-09 15:48:42.0000000,11426,NORMAL
data-scientist,10524,337,lesson - 337,2020-04-09 12:44:20.0000000,2020-04-29 07:53:06.0000000,1710526,NORMAL
software-engineer,13925,786,lesson - 786,2020-04-09 12:48:35.0000000,2020-04-23 22:20:27.0000000,1243912,NORMAL
data-analyst,13687,368,lesson - 368,2020-04-09 12:50:12.0000000,2020-05-02 11:16:11.0000000,1981559,NORMAL
data-analyst,12822,852,lesson - 852,2020-04-09 12:51:25.0000000,2020-04-17 02:51:56.0000000,655231,NORMAL
data-scientist,10784,430,lesson - 430,2020-04-09 12:54:32.0000000,2020-04-17 01:05:27.0000000,648655,NORMAL
data-analyst,3489,526,lesson - 526,2020-04-09 12:54:52.0000000,2020-04-09 19:12:07.0000000,22635,NORMAL
data-scientist,14055,388,lesson - 388,2020-04-09 12:55:29.0000000,2020-04-28 19:39:12.0000000,1665823,NORMAL
data-analyst,10774,723,lesson - 723,2020-04-09 12:56:00.0000000,2020-04-30 14:25:54.0000000,1819794,NORMAL
data-analyst,2159,279,lesson - 279,2020-04-09 12:56:06.0000000,2020-04-09 18:58:56.0000000,21770,NORMAL
data-analyst,2197,216,lesson - 216,2020-04-09 12:56:43.0000000,2020-04-09 21:14:06.0000000,29843,NORMAL
data-analyst,2651,980,lesson - 980,2020-04-09 12:58:46.0000000,2020-04-09 21:49:30.0000000,31844,NORMAL
data-analyst,2342,365,lesson - 365,2020-04-09 13:03:02.0000000,2020-04-09 16:17:40.0000000,11678,NORMAL
data-scientist,10069,548,lesson - 548,2020-04-09 13:10:08.0000000,2020-04-13 00:39:35.0000000,300567,NORMAL
data-analyst,3216,24,lesson - 24,2020-04-09 13:10:08.0000000,2020-04-09 19:06:33.0000000,21385,NORMAL
data-analyst,2476,923,lesson - 923,2020-04-09 13:13:11.0000000,2020-04-09 14:34:51.0000000,4900,NORMAL
data-analyst,3367,151,lesson - 151,2020-04-09 13:13:50.0000000,2020-04-09 16:18:07.0000000,11057,NORMAL
data-analyst,2292,701,lesson - 701,2020-04-09 13:14:58.0000000,2020-04-09 20:38:03.0000000,26585,NORMAL
software-engineer,11231,413,lesson - 413,2020-04-09 13:16:15.0000000,2020-04-18 20:27:54.0000000,803499,NORMAL
software-engineer,14367,866,lesson - 866,2020-04-09 13:18:13.0000000,2020-04-14 12:13:37.0000000,428124,NORMAL
software-engineer,12340,390,lesson - 390,2020-04-09 13:19:58.0000000,2020-04-19 04:57:52.0000000,833874,NORMAL
data-analyst,2479,206,lesson - 206,2020-04-09 13:20:16.0000000,2020-04-09 14:41:13.0000000,4857,NORMAL
data-scientist,14761,657,lesson - 657,2020-04-09 13:24:43.0000000,2020-04-11 02:00:10.0000000,131727,NORMAL
data-analyst,2458,905,lesson - 905,2020-04-09 13:25:05.0000000,2020-04-09 14:03:43.0000000,2318,NORMAL
software-engineer,10070,13,lesson - 13,2020-04-09 13:32:54.0000000,2020-04-12 18:58:03.0000000,278709,NORMAL
data-analyst,2913,714,lesson - 714,2020-04-09 13:33:24.0000000,2020-04-09 16:13:02.0000000,9578,NORMAL
data-analyst,3316,923,lesson - 923,2020-04-09 13:34:02.0000000,2020-04-09 15:43:19.0000000,7757,NORMAL
data-analyst,12579,635,lesson - 635,2020-04-09 13:38:46.0000000,2020-04-30 11:53:12.0000000,1808066,NORMAL
data-analyst,12631,21,lesson - 21,2020-04-09 13:38:49.0000000,2020-04-10 03:09:21.0000000,48632,NORMAL
data-analyst,2155,151,lesson - 151,2020-04-09 13:43:18.0000000,2020-04-09 16:50:52.0000000,11254,NORMAL
data-analyst,3042,175,lesson - 175,2020-04-09 13:45:52.0000000,2020-04-09 14:44:15.0000000,3503,NORMAL
software-engineer,14187,810,lesson - 810,2020-04-09 13:49:25.0000000,2020-04-11 09:18:01.0000000,156516,NORMAL
data-analyst,13941,323,lesson - 323,2020-04-09 13:53:31.0000000,2020-04-10 12:32:52.0000000,81561,NORMAL
data-analyst,3274,495,lesson - 495,2020-04-09 13:54:39.0000000,2020-04-09 17:36:17.0000000,13298,NORMAL
data-analyst,3080,929,lesson - 929,2020-04-09 13:57:10.0000000,2020-04-09 17:09:50.0000000,11560,NORMAL
data-scientist,12657,222,lesson - 222,2020-04-09 13:59:58.0000000,2020-04-18 13:51:14.0000000,777076,NORMAL
data-analyst,11252,631,lesson - 631,2020-04-09 14:00:09.0000000,2020-04-20 01:03:16.0000000,903787,NORMAL
data-analyst,14887,864,lesson - 864,2020-04-09 14:02:17.0000000,2020-04-15 19:05:10.0000000,536573,NORMAL
data-analyst,3033,617,lesson - 617,2020-04-09 14:03:56.0000000,2020-04-09 19:22:53.0000000,19137,NORMAL
data-analyst,14833,79,lesson - 79,2020-04-09 14:06:51.0000000,2020-04-19 16:58:32.0000000,874301,NORMAL
software-engineer,12383,646,lesson - 646,2020-04-09 14:09:03.0000000,2020-05-04 04:13:34.0000000,2124271,NORMAL
data-analyst,2824,960,lesson - 960,2020-04-09 14:11:59.0000000,2020-04-09 19:12:25.0000000,18026,NORMAL
data-analyst,10060,988,lesson - 988,2020-04-09 14:12:01.0000000,2020-04-13 03:11:22.0000000,305961,NORMAL
data-scientist,14230,147,lesson - 147,2020-04-09 14:15:24.0000000,2020-04-17 09:40:49.0000000,674725,NORMAL
data-scientist,11382,210,lesson - 210,2020-04-09 14:16:33.0000000,2020-04-18 05:23:43.0000000,745630,NORMAL
data-analyst,2576,751,lesson - 751,2020-04-09 14:20:51.0000000,2020-04-09 17:53:41.0000000,12770,NORMAL
data-analyst,14175,373,lesson - 373,2020-04-09 14:30:36.0000000,2020-05-05 15:54:58.0000000,2251462,NORMAL
data-analyst,11528,227,lesson - 227,2020-04-09 14:34:25.0000000,2020-04-12 04:48:33.0000000,224048,NORMAL
data-analyst,2476,70,lesson - 70,2020-04-09 14:34:51.0000000,2020-04-09 14:58:34.0000000,1423,NORMAL
data-analyst,3042,891,lesson - 891,2020-04-09 14:44:15.0000000,2020-04-09 19:41:49.0000000,17854,NORMAL
data-analyst,3378,526,lesson - 526,2020-04-09 14:45:07.0000000,2020-04-09 19:11:26.0000000,15979,NORMAL
data-scientist,10198,715,lesson - 715,2020-04-09 14:45:25.0000000,2020-04-13 05:47:19.0000000,313314,NORMAL
data-analyst,2279,631,lesson - 631,2020-04-09 14:48:41.0000000,2020-04-09 15:40:22.0000000,3101,NORMAL
software-engineer,10045,698,lesson - 698,2020-04-09 14:49:30.0000000,2020-04-10 21:35:01.0000000,110731,NORMAL
data-analyst,3117,41,lesson - 41,2020-04-09 14:59:23.0000000,2020-04-09 21:26:11.0000000,23208,NORMAL
data-analyst,2463,206,lesson - 206,2020-04-09 15:07:17.0000000,2020-04-09 16:07:54.0000000,3637,NORMAL
software-engineer,11576,164,lesson - 164,2020-04-09 15:07:54.0000000,2020-04-11 05:29:43.0000000,138109,NORMAL
data-analyst,3389,931,lesson - 931,2020-04-09 15:08:57.0000000,2020-04-09 18:17:55.0000000,11338,NORMAL
data-analyst,3403,641,lesson - 641,2020-04-09 15:09:11.0000000,2020-04-09 19:11:10.0000000,14519,NORMAL
data-analyst,2963,527,lesson - 527,2020-04-09 15:10:32.0000000,2020-04-09 19:57:48.0000000,17236,NORMAL
data-analyst,2266,438,lesson - 438,2020-04-09 15:16:17.0000000,2020-04-09 19:52:23.0000000,16566,NORMAL
data-analyst,3496,43,lesson - 43,2020-04-09 15:17:27.0000000,2020-04-09 20:02:20.0000000,17093,NORMAL
data-analyst,2729,923,lesson - 923,2020-04-09 15:19:18.0000000,2020-04-09 18:38:19.0000000,11941,NORMAL
data-analyst,3466,621,lesson - 621,2020-04-09 15:22:50.0000000,2020-04-09 22:13:27.0000000,24637,NORMAL
data-analyst,2703,10,lesson - 10,2020-04-09 15:34:35.0000000,2020-04-09 16:23:29.0000000,2934,NORMAL
data-analyst,13384,789,lesson - 789,2020-04-09 15:35:38.0000000,2020-04-25 01:28:16.0000000,1331558,NORMAL
data-scientist,10623,782,lesson - 782,2020-04-09 15:40:08.0000000,2020-04-11 09:00:53.0000000,148845,NORMAL
data-analyst,2279,220,lesson - 220,2020-04-09 15:40:22.0000000,2020-04-09 22:39:38.0000000,25156,NORMAL
data-analyst,3348,779,lesson - 779,2020-04-09 15:41:10.0000000,2020-04-09 17:21:18.0000000,6008,NORMAL
software-engineer,12841,54,lesson - 54,2020-04-09 15:42:40.0000000,2020-04-20 01:23:58.0000000,898878,NORMAL
data-analyst,3316,691,lesson - 691,2020-04-09 15:43:19.0000000,2020-04-09 22:55:30.0000000,25931,NORMAL
data-analyst,2349,6,lesson - 6,2020-04-09 15:46:13.0000000,2020-04-09 23:16:26.0000000,27013,NORMAL
data-scientist,12646,511,lesson - 511,2020-04-09 15:49:23.0000000,2020-04-16 06:49:35.0000000,572412,NORMAL
data-analyst,2961,289,lesson - 289,2020-04-09 15:54:55.0000000,2020-04-09 17:28:46.0000000,5631,NORMAL
data-scientist,12508,291,lesson - 291,2020-04-09 16:00:47.0000000,2020-05-06 04:39:15.0000000,2291908,NORMAL
data-analyst,3336,206,lesson - 206,2020-04-09 16:02:15.0000000,2020-04-09 18:00:03.0000000,7068,NORMAL
data-analyst,10660,736,lesson - 736,2020-04-09 16:05:16.0000000,2020-04-18 19:14:15.0000000,788939,NORMAL
data-analyst,2441,462,lesson - 462,2020-04-09 16:12:05.0000000,2020-04-09 17:38:49.0000000,5204,NORMAL
data-analyst,14121,91,lesson - 91,2020-04-09 16:15:53.0000000,2020-04-13 21:11:19.0000000,363326,NORMAL
data-analyst,3195,624,lesson - 624,2020-04-09 16:16:24.0000000,2020-04-09 17:57:00.0000000,6036,NORMAL
data-analyst,2561,963,lesson - 963,2020-04-09 16:17:33.0000000,2020-04-09 21:28:45.0000000,18672,NORMAL
data-analyst,2342,982,lesson - 982,2020-04-09 16:17:40.0000000,2020-04-09 19:52:36.0000000,12896,NORMAL
data-analyst,3367,85,lesson - 85,2020-04-09 16:18:07.0000000,2020-04-09 19:44:44.0000000,12397,NORMAL
data-analyst,3406,674,lesson - 674,2020-04-09 16:18:28.0000000,2020-04-09 18:31:42.0000000,7994,NORMAL
data-scientist,13605,584,lesson - 584,2020-04-09 16:19:21.0000000,2020-05-05 20:19:38.0000000,2260817,NORMAL
data-analyst,2281,377,lesson - 377,2020-04-09 16:20:25.0000000,2020-04-09 19:13:49.0000000,10404,NORMAL
data-analyst,2977,790,lesson - 790,2020-04-09 16:21:53.0000000,2020-04-09 23:01:04.0000000,23951,NORMAL
data-analyst,2703,607,lesson - 607,2020-04-09 16:23:29.0000000,2020-04-09 19:13:30.0000000,10201,NORMAL
data-analyst,3339,279,lesson - 279,2020-04-09 16:26:57.0000000,2020-04-09 18:37:15.0000000,7818,NORMAL
data-analyst,2255,203,lesson - 203,2020-04-09 16:28:37.0000000,2020-04-09 22:44:49.0000000,22572,NORMAL
data-analyst,2494,95,lesson - 95,2020-04-09 16:30:22.0000000,2020-04-09 20:24:05.0000000,14023,NORMAL
data-analyst,3048,259,lesson - 259,2020-04-09 16:30:37.0000000,2020-04-09 19:04:32.0000000,9235,NORMAL
data-analyst,2090,779,lesson - 779,2020-04-09 16:30:40.0000000,2020-04-09 21:29:22.0000000,17922,NORMAL
data-analyst,13109,2,lesson - 2,2020-04-09 16:32:10.0000000,2020-04-12 00:55:49.0000000,203019,NORMAL
data-analyst,3383,368,lesson - 368,2020-04-09 16:32:15.0000000,2020-04-09 20:19:58.0000000,13663,NORMAL
data-scientist,11408,81,lesson - 81,2020-04-09 16:35:24.0000000,2020-04-16 16:22:53.0000000,604049,NORMAL
data-analyst,2848,970,lesson - 970,2020-04-09 16:43:22.0000000,2020-04-09 17:02:26.0000000,1144,NORMAL
data-scientist,14194,808,lesson - 808,2020-04-09 16:43:37.0000000,2020-04-19 04:12:45.0000000,818948,NORMAL
data-analyst,2155,162,lesson - 162,2020-04-09 16:50:52.0000000,2020-04-09 21:45:45.0000000,17693,NORMAL
data-scientist,11903,230,lesson - 230,2020-04-09 16:52:27.0000000,2020-04-16 09:44:22.0000000,579115,NORMAL
